ModA	ModB	RH	WS
1064	1037	71.2	0.5
1067	1039	73.2	0.9
1067	1039	71.3	0.5
1068	1041	70.9	1.5
1054	1027	69.6	1.8
1033	1007	69.4	1.2
1018	993	67.3	1.9
1014	989	68.9	0.4
1023	997	69.8	0.8
1028	1003	69.2	2
1004	979	69.5	1.7
992	967	70.6	2.5
1047	1021	69.9	1.6
1026	1002	71.2	2.1
801	781.6	71.7	2.1
928	906	72.6	1.9
843	823	72.1	2.2
932	909	71.3	2.1
857	836	70.7	2
729.5	712	70.7	2.2
642.4	626.7	70.6	0.8
537.2	523.5	71.9	0.9
462.5	450.8	72.1	2.5
533.8	520.5	71.7	2.2
746.9	728.8	71.6	2
805	785.7	71.7	1.7
770.3	751.5	72.2	2
706.6	689.4	72	1.9
776.5	757.5	73.2	2
753.5	734.9	73.9	2.3
857	836	71.1	1.8
676	659	71.7	1.9
521.7	508.4	72.5	1.7
627.4	611.9	71.7	1
859	838	72.4	1
757.4	738.6	71.3	2.4
725.9	707.9	72.9	1.7
556.6	542.8	71.4	1.6
916	894	73.6	1.6
999	974	73.5	2.4
991	967	70.6	1.9
977	953	69.9	0.1
962	939	71.6	1.1
959	936	72.2	1.2
963	940	72.3	0.6
962	939	71.9	2
966	943	71.4	2.6
965	942	70.2	1.9
966	943	69.4	1.8
933	911	69.4	2
974	951	69.8	2.6
956	933	70	2
938	915	70.9	1.5
852	831	70	1.5
647.3	631.8	68.9	1
722.7	705.5	70.6	1.2
934	911	71.8	1.4
923	901	71.8	2.4
926	904	70.9	2.5
943	920	70.3	2.1
941	918	72.6	1.8
937	914	70.7	2.4
942	919	70.3	2.1
942	919	72	2.5
942	920	72.5	1.6
938	916	70.1	1
926	904	68.9	0.2
918	897	70.2	2.9
918	897	69.2	3.3
906	885	69.1	2.4
882	861	72.4	1.8
782.8	764.1	71	2.1
892	871	70.8	2.2
914	893	70.5	2.1
909	888	70.2	2.6
908	887	70.2	1.5
902	881	70	1.3
900	879	70.9	1.3
899	878	69.7	1.8
895	874	68.4	1.6
894	873	69.8	2.6
895	874	70.9	2.4
893	872	70.9	2.9
892	871	71.8	2.9
890	869	69.7	2.9
885	864	70.5	2.6
882	861	70.5	2.6
879	859	70.4	2.2
881	861	69.5	3.1
878	858	70.6	2.3
873	852	69.2	2.7
868	847	69	2.4
864	844	69.8	2.5
863	843	70	2.3
860	840	68.1	1.6
854	834	68.4	1
850	830	69.5	0.3
846	826	71.2	0.8
844	825	69.5	3.3
839	820	69.5	3.3
833	814	70.5	3.6
828	809	69.8	3.4
817	798.1	70	2.2
813	793.7	69.3	2.1
818	798.4	70.1	1.3
818	798.4	70.3	1.8
809	790.4	70.9	1.8
821	802	70.5	2.1
827	808	69.3	2.5
820	801	68.2	2.2
818	799.2	69.6	1.5
811	792.5	68.3	1.7
810	791.2	69.5	1.6
798.3	780.1	69.5	1.2
779.1	761.6	70.5	1.7
775.1	758.1	70.2	2.6
777.7	760.7	67.8	2.6
791.4	773.7	68.9	2.8
796.2	777.6	68	2.3
791.5	772.4	67.2	2
782.1	763.2	69.5	2.7
783.3	764.4	68.4	2.1
791.3	772	68	3
792.9	773.6	68.4	2.6
786.1	767.2	68.2	2.2
783.9	765.4	67.8	1.6
783	764.7	69.1	1.8
786	768	68.7	1.8
786.1	768.2	69.8	1.5
742.1	724.6	68.1	0.9
405.5	395.4	69.3	2
701.1	685.7	67.1	2.5
795.6	777.7	66.3	2.5
841	822	66.3	2
833	814	66.2	2.6
822	804	67.2	1.1
815	796.5	67.2	0.8
817	798.3	68.9	2.8
823	806	68.4	2.7
831	813	67.9	2.2
833	814	68.5	1.8
821	802	69.2	2.5
800	782.2	69.2	2.8
769.1	751.8	70	2.3
595.8	581.9	67.3	2.5
370.1	360.4	68.3	2.1
200.7	194.7	70	1.3
201.1	195.3	71.1	2.4
398	388.9	69.6	2.6
687.1	671.5	69	3
671.8	657.2	68.5	2.7
751.9	736.2	69.4	2.5
754.7	739.4	69.7	2.1
750.4	735.2	68.6	2.3
741.4	726.1	69	1.8
736.6	720.8	69.4	1.7
730.2	714.2	69.9	3
716.5	700.6	70.3	2.1
709.1	693.5	69.9	2.7
707.9	692.7	69	2.3
700.7	685.7	67.8	1.6
695.3	680.4	68.2	1.6
687.6	672.9	67.9	1.6
679.2	664.5	66.8	1.6
670.6	655.7	66.5	0.6
659.7	644.4	67.4	1.5
651.7	636.7	68.9	2.6
642.5	627.9	68.3	3
633.2	619.2	68.3	3.1
627.5	614	68	2.7
619.3	606.3	68.1	2.5
615.2	602	68.4	2.5
610.4	597.1	68.9	2.5
609	595.6	67.7	1.9
604.6	591.2	67.8	2.3
599.5	586.3	68.8	2.1
592.5	579.5	68.4	1.9
589.1	576.2	68.1	2.1
583.7	571	67.8	2.1
578.6	565.9	70	2.3
573.2	560.7	69.1	3.1
571.1	558.6	67.4	2.9
564.6	552.2	67.9	2.9
560.5	548.2	67.8	2.9
562.5	550.1	68.7	2.9
562.1	549.7	69	2.6
566	553.4	68.9	2.7
499.4	489	67.5	1.9
506.3	495.6	67.5	3.2
568.6	556.1	67.9	2.1
556.1	543.7	68.2	2.5
550.7	538.4	68.2	2.2
549.1	536.8	69.2	2.4
549.5	537.2	69.1	2.5
546.1	534.1	69.5	2.5
536.2	524.4	68.3	2.4
541.8	529.8	68.3	1.7
548.3	536.1	69.2	2.3
551.2	538.9	69.5	1.4
546.8	534.6	68.8	2.5
534.4	522.5	66.7	2.2
516.8	505.2	68.4	2.4
501.4	490.2	68.5	2.8
469.3	459	68	2.7
457.3	446.9	68.9	2.6
384.7	375.8	68.6	2.6
347.1	338.6	69	2.4
196.2	190.4	68.2	2.2
175.3	169.4	67.8	1.8
200	193.6	69.4	1.8
469.5	459.1	70.1	2.2
256.1	248.6	70.8	1.5
231.3	225	69.7	1.8
285.8	278.4	70.3	1.9
367	359	69.5	1.9
480	469.4	69.7	2.7
469.8	459.3	68.8	2.3
447.2	437.1	70.7	1.7
453.8	443.6	70.2	2
439.5	429.7	68.8	2.1
426.5	416.8	69	1.9
418.2	408.5	70.1	2.8
412.6	403.2	68.4	2.6
408.2	398.9	68.9	2.2
402.5	393.3	69.1	2.6
399.4	390.2	69.5	3.4
395.7	386.7	68.9	3.1
389.9	380.9	69.2	2.6
382.5	373.7	69.7	1.7
383	374.1	69	2.3
379.2	370.5	69.2	2.3
377	368.4	68.8	2.3
373.2	364.6	68.5	2.2
367.5	359	69.1	2.2
363.6	355.1	70.1	2.1
360.5	352.1	68.9	3.3
357.8	349.4	68.3	2.7
355	346.7	68.5	2
354.8	346.5	69.7	2.6
355.7	347.4	67.9	2.3
356.1	347.7	67.6	2.2
358.3	349.8	68.2	2.1
361.8	353.3	69	1.8
365.7	357.1	69.1	1.7
368.1	359.5	70.2	1.6
369	360.3	70.3	1.9
370.5	361.8	69	1.9
373	364.3	69.1	2.6
375.6	366.8	68.9	2.9
377.7	368.8	68.5	2.9
377.7	368.9	68.1	2.4
376.5	367.8	69.6	2.4
376.4	367.8	70.5	2.4
375.3	366.8	68.6	2.9
373.5	365.2	68.8	2.3
371.8	363.6	69.1	2.5
370.1	362	68.9	2.4
370.1	361.9	70	2.2
371.7	363.4	70.1	2.1
374.9	366.4	70.2	2
379	370.2	69.1	2.8
383	374	68.5	2.6
380.1	371	68.8	2.1
371.2	362.1	68.9	2.1
360.8	351.7	68.1	1.7
348.8	339.9	67	1.9
336	327.3	67.9	2.2
322.4	314	67.1	2.5
307.6	299.4	66.4	2.6
293.2	285.2	67.6	1.9
276.7	268.8	67.4	2.8
242.8	235.2	67.7	2.4
212.4	205.1	67.5	2.7
203.4	196.1	66.9	3
211.8	204.5	68.3	2.3
227.9	220.4	69	3.1
241.5	233.8	68.2	2.4
261.1	253.4	69.7	2.2
317.6	309.4	70.8	1.7
320.6	312.4	69.6	2.6
303.6	295.9	69.2	2.5
282.5	275	69	2.4
257.2	249.9	69.9	2.6
230.9	223.8	69.6	2.6
202.2	195.3	70.1	2
157.2	151.2	70.6	2.3
95.5	90.8	70	2.4
63.6	60.3	69.2	2.3
50	47.5	71.1	3.5
35.1	33.1	66.8	7.5
30.8	29	66.7	6.2
29.3	27.8	63.6	5.2
28.9	27.4	63.6	5.3
29.4	28	64.5	5.3
31.1	29.8	66.3	4.6
34.4	33.1	67.3	5.5
35.3	34	73.2	6.9
32.8	31.6	77.9	5.5
30.1	29	79.8	5.8
27.9	26.7	81.7	4.4
26.1	25	81.5	6.3
25.2	24.1	82.8	5.7
25.2	24.1	84	4.2
25.3	24.3	85.5	4
23.8	22.8	85.9	3.6
22.5	21.5	86.8	2.3
23.2	22.2	87.6	2.8
23.8	22.9	88.8	1.8
24.6	23.7	90.6	1.9
24.8	23.9	90.9	2
24.6	23.6	92	1.7
24.4	23.5	92.3	0.9
24.5	23.6	93.5	1.3
24.5	23.5	94.4	1.3
24.7	23.6	94.6	1.3
24.6	23.6	94.2	1.5
24.5	23.4	94.4	1.6
24.4	23.4	94.2	1.9
24.3	23.1	94.1	1.8
23.8	22.4	94.5	1.3
23	21.5	95.1	0.8
21.9	20.4	95.4	1.7
20.7	19.3	95	1.8
19	17.9	95.3	2.1
16.8	16	95.9	4
14.6	13.9	96.1	4.4
12.6	12	96.1	4.2
10.9	10.3	95.8	4.1
9.2	8.8	96.3	3.6
7.7	7.3	95	4.2
6.7	6.2	94.3	2.1
6	5.5	93.7	2.5
5.1	4.7	93.9	2.1
4.2	3.9	94.6	1.6
3.5	3.2	94.5	0.3
2.9	2.7	94.8	0.1
2.5	2.3	95.2	0.6
2.1	2	95.7	1.5
1.8	1.7	96	1.6
1.5	1.4	96	1.6
1.2	1.1	95.9	0.6
0.9	0.8	95.9	0
0.6	0.6	93.5	0
0.5	0.4	94	0.8
0.3	0.3	94.7	0.7
0.2	0.2	93	1.8
0.1	0.1	94.1	2.2
0.1	0.1	93.7	2.8
0.1	0	93.4	3.2
0	0	93.6	3.4
0	0	93.8	3.5
0	0	93.7	4.1
0	0	92.7	3
0	0	92.8	3
0	0	92.2	3.1
0	0	92.6	2.2
0	0	92.8	1.5
0	0	93	1.2
0	0	93.6	0.5
0	0	93.6	1.2
0	0	94.5	1.5
0	0	94	1.9
0	0	93.4	0.7
0	0	92.8	2
0	0	93.4	1.5
0	0	93.8	1.4
0	0	93.5	1.3
0	0	93.5	1.8
0	0	94	2.3
0	0	93.9	2.9
0	0	92.8	3.1
0	0	92.8	2.3
0	0	92.6	2.3
0	0	92.9	2.1
0	0	92.4	2.7
0	0	92.6	2.8
0	0	92.4	1.7
0	0	93	2.2
0	0	93.1	2.5
0	0	92.8	2.6
0	0	92.9	2.4
0	0	93.1	2.2
0	0	94	1.3
0	0	94.6	1
0	0	95	1.2
0	0	95	1.1
0	0	95.3	1.4
0	0	94.8	1.7
0	0	95.1	1.8
0	0	94.6	2
0	0	94.5	2.6
0	0	94.3	2.2
0	0	93.9	2.1
0	0	94.5	2.1
0	0	93.3	1.9
0	0	94.1	1.3
0	0	93.9	1.2
0	0	94	1.3
0	0	93.3	1.7
0	0	93.7	1.9
0	0	94.3	2
0	0	94.6	1.5
0	0	94.7	1.3
0	0	94.9	1.4
0	0	95.2	1
0	0	95.6	0.3
0	0	95.2	0.4
0	0	95.4	1.1
0	0	95.3	1.8
0	0	94.9	2.3
0	0	95.6	1.8
0	0	96	0.3
0	0	96.1	0.3
0	0	95.9	1.8
0	0	95.3	2.6
0	0	94.9	3.5
0	0	93.7	1.5
0	0	93.6	1.3
0	0	93.2	1.9
0	0	92.7	2.1
0	0	93.3	2.5
0	0	91.3	3.6
0	0	91	2.3
0	0	91.7	1.9
0	0	91.4	3.7
0	0	91.2	4
0	0	90.8	5.3
0	0	90.2	3.3
0	0	90	4.8
0	0	90.3	3.6
0	0	90.7	5.1
0	0	90.9	4.5
0	0	90.9	3.6
0	0	91.2	2.4
0	0	91.3	2.3
0	0	90.7	3.1
0	0	90.2	4
0	0	90.8	2.9
0	0	90.9	2.5
0	0	90.7	2.3
0	0	91	2.6
0	0	91	3
0	0	91	2.8
0	0	91.1	2.4
0	0	91.3	3.1
0	0	91.3	4
0	0	92	2.2
0	0	91.1	1.4
0	0	91	1.1
0	0	91	0.2
0	0	91.8	0.4
0	0	91.6	0.9
0	0	92.7	1.2
0	0	92.5	1.2
0	0	93.2	0.9
0	0	93.3	0.8
0	0	93.7	1.3
0	0	94.1	1.7
0	0	94.2	1.5
0	0	94	1.3
0	0	93.5	0.1
0	0	93.1	0.2
0	0	93.2	0.6
0	0	93.7	0
0	0	93.4	0.2
0	0	93.3	0
0	0	93.8	0.1
0	0	94.8	1.5
0	0	95.9	1.4
0	0	96.3	1.3
0	0	95.9	1
0	0	96.1	0.1
0	0	96.2	0.3
0	0	96.2	1.3
0	0	96.3	1.6
0	0	96.3	1.2
0	0	96.6	1.4
0	0	96.3	1.8
0	0	96.3	1.9
0	0	96.2	1.9
0	0	96.5	1.5
0	0	96.7	1.1
0	0	96.7	0.8
0	0	96.7	0.1
0	0	96.9	0.2
0	0	96.9	0
0	0	96.9	0
0	0	97.1	0.4
0	0	96.8	0.8
0	0	96.2	1.7
0	0	96.4	2
0	0	96.5	1.7
0	0	96.4	2.1
0	0	96.4	1.9
0	0	96.6	2.1
0	0	96.7	2.3
0	0	96.8	2.3
0	0	96.9	1.7
0	0	96.8	1
0	0	96.8	0.7
0	0	96.6	2
0	0	96.7	2.1
0	0	96.7	1.3
0	0	96.7	1
0	0	96.6	1.5
0	0	96.2	1.9
0	0	96.5	1.2
0	0	96.8	1.3
0	0	96.8	0.6
0	0	96.9	1.2
0	0	97	1.1
0	0	96.9	1.5
0	0	96.5	2
0	0	97.1	1.4
0	0	97	0.9
0	0	97	0.2
0	0	97	0.7
0	0	96.9	0.3
0	0	96.7	0
0	0	96.8	0
0	0	97.1	0.3
0	0	97.1	0
0	0	97	0
0	0	97.3	0.9
0	0	97.5	2.8
0	0	97.7	3.4
0	0	97.8	2.8
0	0	97.9	2.7
0	0	98	2.6
0	0	97.7	2.4
0	0	97.8	2.4
0	0	97.9	2.1
0	0	97.9	1.7
0	0	97.7	2.1
0	0	97.9	1.9
0	0	97.9	1.1
0	0	98.1	1.6
0	0	97.8	2.2
0	0	97.8	2.6
0	0	97.4	2.8
0	0	97.6	1.3
0	0	97.6	1.6
0	0	97.8	1.7
0	0	98	1.4
0	0	97.4	1.8
0	0	97.5	1.8
0	0	97.7	2.3
0	0	98.1	3
0	0	97.9	3.5
0	0	98	3.1
0	0	97.9	2.9
0	0	97.9	2.6
0	0	97.6	3.1
0	0	97.3	3.7
0	0	97.1	2.5
0	0	97.3	3.4
0	0	97.2	2.7
0	0	97.5	1.8
0	0	97.4	2.1
0	0	97.5	2
0	0	97.5	2.1
0	0	97.5	3.3
0	0	97.3	3
0	0	97.4	2.8
0	0	97.5	3.5
0	0	97.5	3
0	0	97.7	3.1
0	0	97.7	3.5
0	0	97.4	4.1
0	0	97.4	4.2
0	0	97.3	3.3
0	0	97.6	3.8
0	0	97.4	3.3
0	0	97.6	3.1
0	0	98	2.8
0	0	98	3.1
0	0	97.9	2.7
0	0	98.3	3.1
0	0	98.1	2.6
0	0	98.2	2.1
0	0	97.7	1.6
0	0	97.7	0.2
0	0	97.8	0.6
0	0	98	1.3
0	0	98.4	1.1
0	0	98.3	1.1
0	0	98.2	2.2
0	0	98.4	2.2
0	0	98.1	2.6
0	0	98.3	1.6
0	0	97.8	2.3
0	0	97.6	1
0	0	97.5	2.1
0	0	97.7	1.9
0	0	97.9	2.1
0	0	98	2
0	0	98.2	2
0	0	98.4	1.8
0	0	98.4	2
0	0	98.4	2.5
0	0	98.6	2.9
0	0	98.5	2.6
0	0	98.5	2.1
0	0	98.6	2
0	0	98.7	1.7
0	0	98.6	1.6
0	0	98.7	2.1
0	0	98.4	1.2
0	0	98.7	1.5
0	0	98.5	2.2
0	0	98.5	2.3
0	0	98.5	2.3
0	0	98.5	2.2
0	0	98.7	2.5
0	0	98.6	2.6
0	0	98.6	2.7
0	0	98.7	2.8
0	0	98.7	2.6
0	0	98.7	1.9
0	0	98.9	1.5
0	0	98.8	1.4
0	0	98.9	1.7
0	0	98.8	1.4
0	0	98.7	1.4
0	0	98.8	1.5
0	0	98.8	0.8
0	0	98.8	0.5
0	0	98.7	0.5
0	0	98.9	1.1
0	0	98.9	1.3
0	0	98.9	1.4
0	0	98.9	1.3
0	0	99.1	1.5
0	0	99.2	1.3
0	0	98.9	0.6
0	0	99.1	0.5
0	0	99	0.3
0	0	99.2	0.9
0	0	99.2	1
0	0	99	1.1
0	0	98.9	0.3
0	0	99	0
0	0	99	0
0	0	99	0
0	0	99	0.5
0	0	99.1	0.1
0	0	99	0
0	0	98.8	0
0	0	99	0.1
0	0	98.9	0
0	0	98.9	0
0	0	99.1	1
0	0	98.9	0.7
0	0	98.8	0.6
0	0	98.9	0
0	0	98.8	0
0	0	98.6	0.1
0	0	98.6	0
0	0	98.7	0
0	0	98.5	0
0	0	98.5	0
0	0	98.5	0
0	0	98.5	0
0	0	98.6	0
0	0	98.6	0
0	0	98.7	0.2
0	0	98.5	0
0	0	98.3	0
0	0	98.3	0
0	0	98.5	0
0	0	98.2	0
0	0	98.2	0
0	0	98.1	0
0	0	97.8	0.4
0	0	98.1	0.3
0	0	98.2	0
0	0	98.3	0
0	0	98.3	0
0	0	98.3	0
0	0	98.2	0.1
0	0	97.7	0
0	0	97.8	0
0	0	97.8	0
0	0	98.1	0
0	0	97.5	0
0	0	97.9	0.1
0	0	97.9	0.7
0	0	98	0.5
0	0	98.3	0.5
0	0	98	0.9
0	0	98.4	1.1
0	0	98.6	0.9
0	0	98.5	0
0	0	98.6	0.3
0	0	98.5	0
0	0	98.3	0
0	0	98.4	0
0	0	98.5	0
0	0	98.6	0
0	0	98.5	0
0	0	98.4	0
0	0	98.4	0
0	0	98.5	0
0	0	98.5	0
0	0	98.5	0
0	0	98.7	0
0	0	98.8	0
0	0	98.9	0
0	0	99	0
0	0	99	0
0	0	99	0
0	0	99.1	0
0	0	99.1	0
0	0	99	0
0	0	99	0
0	0	99	0
0	0	99	0
0	0	99	0
0	0	98.9	0
0	0	98.8	0
0	0	98.8	0
0	0	98.7	0
0	0	98.9	0
0	0	99.1	0
0	0	98.8	0
0	0	98.7	0
0	0	98.4	0.2
0	0	98.4	0.9
0	0	98.6	1.1
0	0	98.7	0.8
0	0	98.6	1.5
0	0	98.4	2
0	0	98.5	2
0	0	98.3	2
0	0	98.1	2.9
0	0	98.2	3
0	0	98	2.1
0	0	98.3	2.3
0	0	98.2	2.2
0	0	98.1	2.9
0	0	97.7	3.7
0	0	97	3.7
0	0	96.9	2.7
0	0	96.4	3.5
0	0	96.3	2.9
0	0	96	3.5
0	0	95.5	3.5
0	0	95.9	4.2
0	0	95.7	4.1
0	0	95.6	3.3
0	0	95.8	3.1
0	0	95.9	2.8
0	0	95.7	2.8
0	0	95.6	2.5
0	0	95.3	2.3
0	0	95.2	3.6
0	0	94.9	2.8
0	0	95.1	1.9
0	0	95.5	1.7
0	0	95.5	3
0	0	95.7	3.3
0	0	95.8	5
0	0	95.6	4.5
0	0	95.3	3.4
0	0	95.6	2.6
0	0	95.8	2.3
0	0	95.8	3
0	0	96	2.9
0	0	95.7	2.8
0	0	95.9	2.9
0	0	95.7	3.5
0	0	95.7	3.5
0	0	95.8	3.3
0	0	96	3.7
0	0	96	3.3
0	0	95.9	2.9
0	0	96	2.3
0	0	95.9	1.7
0	0	95.8	0.8
0	0	96.3	1
0	0	96.7	1
0	0	96.5	0.3
0	0	96.7	1.2
0	0	97	1.5
0	0	97.2	1.6
0	0	97.7	1.5
0	0	97.8	1.4
0	0	97.7	1.9
0	0	98	2.1
0	0	98.1	2.6
0	0	97.8	2.6
0	0	97.8	2.7
0	0	98.1	2.6
0	0	98.3	3
0	0	98.1	3.9
0	0	97.9	3.4
0	0	98.1	3.4
0	0	98.1	3.2
0	0	98.2	3.5
0	0	98	3.5
0	0	97.9	3.8
0	0	97.6	3.9
0	0	96.9	4.2
0	0	96.2	3.3
0	0	96.4	2.1
0	0	96.4	1.9
0	0	96.5	2.7
0	0	96.4	1.9
0	0	96.4	2
0	0	96.5	1.8
0	0	96.8	1.1
0	0	97.3	1.5
0	0	97.4	2.2
0	0	97.5	2
0	0	97.6	2
0	0	97.6	2.4
0	0	97.9	1.9
0	0	98.2	2.3
0	0	98.2	2.4
0	0	98.4	2
0	0	98.5	1.3
0	0	98.6	0.1
0	0	98.7	0
0	0	98.8	0.5
0	0	98.8	1
0	0	98.9	2
0	0	98.9	2.7
0	0	99.1	2.6
0	0	99.1	2.6
0	0	99.2	2.3
0	0	99.2	2.8
0	0	99.1	2.8
0	0	99	2.2
0	0	98.9	1.7
0	0	98.7	0.6
0	0	98.6	0.1
0	0	98.5	0.7
0	0	98.5	0.8
0	0	98.5	1.3
0	0	98.5	1.5
0	0	98.7	1.4
0	0	98.7	1.8
0	0	98.9	1.8
0	0	98.9	1.9
0	0	99	1.8
0	0	99	2.1
0	0	99.2	2
0	0	99.2	2.3
0	0	99.2	2.1
0	0	99.3	1.7
0	0	99.4	1.5
0	0	99.4	1.8
0	0	99.5	1.5
0	0	99.6	1.8
0	0	99.6	1.2
0	0	99.7	1.4
0	0	99.7	1.5
0	0	99.7	1.3
0	0	99.7	1.4
0	0	99.8	1.4
0	0	99.8	0.2
0	0	99.8	0.2
0	0	99.9	1.1
0	0	99.8	0.8
0	0	99.9	1.2
0	0	99.8	0.7
0	0	99.8	1.1
0	0	99.8	1.2
0	0	99.8	0.9
0	0	99.9	1.3
0	0	99.9	1
0	0	99.9	1.5
0	0	99.9	1.5
0	0	99.9	1.4
0	0	99.9	1.4
0	0	99.9	0.9
0	0	99.9	1.1
0	0	99.9	1
0	0	100	1.4
0	0	99.9	1.4
0	0	99.9	0.9
0	0	100	0.9
0	0	99.9	0.7
0	0	99.9	0.9
0	0	100	0.4
0	0	100	0
0	0	100	0.1
0	0	100	0
0	0	100	0
0	0	100	0.2
0	0	100	0
0	0	99.9	0
0	0	99.9	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0.2
0	0	99.9	0
0	0	100	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.8	0
0	0	99.9	0
0	0	99.7	0
0	0	99.7	0
0	0	99.7	0
0	0	99.8	0
0	0	99.8	0
0	0	99.9	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0.1
0	0	99.7	0.2
0	0	99.7	0
0	0	99.7	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.7	0
0	0	99.7	0.1
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.9	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.8	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	99.9	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	99.9	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0.2
0	0	100	0.4
0	0	100	0
0	0	100	0
0	0	100	0.2
0	0	100	0.4
0	0	100	0.8
0	0	100	0.7
0	0	100	0.8
0	0	100	0.4
0	0	100	0
0	0	100	0.3
0	0	100	0.5
0	0	100	0.6
0	0	100	0.7
0	0	100	0.8
0	0	100	0.6
0	0	100	0.7
0	0	100	0.9
0	0	100	0.8
0	0	100	0.6
0	0	100	1
0	0	100	1
0	0	100	0.7
0	0	100	0.5
0	0	100	0.2
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0	0	100	0
0.1	0.1	100	0
0.1	0.1	100	0
0.1	0.1	100	0
0.1	0.1	100	0
0.2	0.2	100	0
0.3	0.2	100	0
0.3	0.3	100	0
0.4	0.4	100	0
0.6	0.5	100	0
0.7	0.6	100	0
0.8	0.8	100	0
1	0.9	100	0
1.2	1.1	100	0
1.3	1.3	100	0
1.5	1.4	100	0
1.7	1.6	100	0
1.9	1.8	100	0
2.1	2	100	0
2.4	2.2	100	0
2.7	2.6	100	0
3.1	3	100	0
3.6	3.4	100	0
4.3	4	100	0
5.2	4.9	100	0
6.3	6	100	0
7.3	6.9	100	0
7.8	7.4	100	0
8.2	7.8	100	0
9	8.5	100	0
10.2	9.6	100	0
11.6	11	100	0
13.1	12.4	100	0
14.6	13.8	100	0
16	15.2	100	0
17.5	16.7	100	0
19.1	18.2	100	0
20.8	19.8	100	0
22.4	21.4	100	0
24.1	23	100	0
25.5	24.4	100	0
26.6	25.4	100	0
27.5	26.2	100	0
28.3	27	100	0
29.1	27.8	100	0
30.2	28.8	100	0
31.5	30	100	0
33.1	31.6	100	0
35.1	33.5	100	0
37.5	35.8	100	0
40.4	38.7	100	0
44.1	42.2	100	0
48.4	46.3	100	0
52.8	50.6	100	0
57	54.6	100	0
60.8	58.3	100	0
64.4	61.8	100	0
66.9	64.2	100	0.3
68.5	65.7	100	0.4
69.4	66.6	100	0.4
70.9	68	100	0.4
73.3	70.3	100	0.1
76.6	73.5	100	0
80.4	77.2	100	0
83.6	80.3	100	0
85.9	82.5	100	0
87.1	83.7	100	0
88.4	84.9	100	0
91.1	87.5	100	0
96.5	92.7	100	0
105.4	101.3	100	0
117.3	112.7	100	0
127.3	122.4	100	0
132.6	127.5	100	0
135.2	130	100	0
135.7	130.5	100	0
136.6	131.4	100	0
138	132.9	100	0
139.8	134.7	100	0
143.6	138.6	100	0
145.6	140.6	100	0
143.5	138.6	100	0
142.2	137.3	100	0
142.9	138.1	100	0
143.8	138.9	100	0.2
145.7	140.7	100	1.1
150.1	145.1	100	0.3
155	149.7	99.9	0
157	151.8	100	0.3
155.1	149.9	100	0.3
150.9	145.8	99.9	0.2
146.5	141.4	99.5	0
142.8	137.9	99.2	0
139.6	134.8	99	0
137.8	133.1	98.9	0
137.3	132.5	98.7	0
137.6	132.8	98.9	0
138.9	134.1	98.7	0
141	136.1	98.4	0
142.9	138	98.1	0
143.9	139	98.1	0
145	140	98.7	0
147.8	142.8	98.8	0
154.1	148.8	98.5	0
163.9	158.2	99	0
207.3	199.6	98.5	0.1
284	272.9	98.6	0
243.3	234	98.3	0
212.1	204.6	98	0
232.2	224.2	98.7	0
296	285.8	98.5	0
310.6	300.2	98.1	0
342.3	330.7	98.2	0.2
364.9	352.6	98.2	0.2
389.8	376.5	97.1	0
421.7	407.1	96.9	0.3
453.4	437.6	97	0.1
